% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    45.81 N, 5.77 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 45.81 N, 5.77 E
%%   Country: France
%%   Nearby Cities: Lyon, Geneva, Grenoble, Villeurbanne, Chambéry, Vénissieux
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 113
%%   Temperature obeservations within 200 km: 70217
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.54 +/- 0.83
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.37   1.29   4.43   7.60  11.97  15.35  17.58  16.87  14.04   9.13   4.00   0.60
%% +/-   0.96   0.85   0.85   0.85   0.85   0.86   0.89   0.88   0.85   0.83   0.89   0.99
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
YearMonth;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1985-09;1.978;0.426;-0.151;0.093;0.109;0.062;0.357;0.064;0.361;0.035
1985-10;1.215;0.451;-0.373;0.099;0.133;0.062;0.384;0.065;0.380;0.034
1985-11;-2.943;0.418;-0.143;0.111;0.182;0.063;0.393;0.064;0.382;0.035
1985-12;1.536;0.491;-0.006;0.101;0.163;0.062;0.395;0.066;0.387;0.034
1986-01;0.217;0.400;-0.084;0.101;0.093;0.067;0.417;0.068;0.396;0.035
1986-02;-4.349;0.667;-0.052;0.091;0.093;0.067;0.423;0.069;0.387;0.035
1986-03;-0.449;0.256;-0.165;0.097;0.076;0.065;0.427;0.073;0.386;0.034
1986-04;-1.948;0.217;-0.099;0.096;0.102;0.069;0.409;0.072;0.392;0.032
1986-05;2.065;0.252;0.238;0.108;0.082;0.068;0.399;0.074;0.387;0.033
1986-06;0.803;0.316;0.141;0.110;0.088;0.061;0.396;0.072;0.381;0.032
1986-07;0.641;0.176;-0.174;0.120;0.096;0.058;0.426;0.072;0.373;0.033
1986-08;0.606;0.434;0.180;0.096;0.150;0.065;0.447;0.070;0.373;0.032
1986-09;0.628;0.265;0.061;0.093;0.228;0.072;0.464;0.069;0.368;0.032
1986-10;2.008;0.307;0.347;0.078;0.220;0.075;0.459;0.070;0.366;0.033
1986-11;1.098;0.407;0.009;0.068;0.301;0.071;0.464;0.067;0.367;0.034
1986-12;0.371;0.308;-0.143;0.060;0.311;0.075;0.453;0.068;0.372;0.035
1987-01;-3.564;0.481;-0.131;0.066;0.327;0.074;0.424;0.067;0.366;0.037
1987-02;-0.100;0.317;-0.091;0.078;0.349;0.075;0.419;0.065;0.365;0.037
1987-03;-1.873;0.165;0.100;0.058;0.377;0.077;0.436;0.065;0.367;0.037
1987-04;1.478;0.222;0.077;0.085;0.393;0.082;0.445;0.065;0.373;0.037
1987-05;-1.988;0.147;0.035;0.097;0.341;0.082;0.461;0.064;0.383;0.036
1987-06;-1.018;0.344;0.153;0.107;0.357;0.084;0.445;0.064;0.389;0.036
1987-07;0.784;0.325;0.761;0.135;0.457;0.090;0.436;0.063;0.390;0.036
1987-08;1.088;0.136;0.781;0.131;0.537;0.085;0.465;0.061;0.408;0.036
1987-09;2.910;0.264;0.881;0.149;0.600;0.086;0.452;0.060;0.420;0.036
1987-10;1.739;0.369;0.870;0.160;0.574;0.091;0.441;0.060;0.414;0.037
1987-11;0.598;0.248;1.138;0.189;0.629;0.089;0.446;0.057;0.419;0.038
1987-12;1.782;0.584;1.225;0.179;0.642;0.093;0.449;0.058;0.419;0.039
1988-01;3.728;0.447;1.189;0.168;0.633;0.093;0.453;0.056;0.426;0.038
1988-02;0.143;0.430;1.220;0.178;0.662;0.093;0.463;0.061;0.435;0.039
1988-03;-0.669;0.596;0.977;0.176;0.627;0.097;0.461;0.061;0.438;0.039
1988-04;1.347;0.386;0.979;0.163;0.644;0.099;0.476;0.060;0.444;0.039
1988-05;1.228;0.369;0.850;0.168;0.696;0.102;0.503;0.060;0.458;0.040
1988-06;0.022;0.315;0.778;0.199;0.639;0.100;0.505;0.059;0.466;0.041
1988-07;0.345;0.308;0.564;0.198;0.654;0.102;0.463;0.059;0.475;0.040
1988-08;1.463;0.215;0.683;0.187;0.700;0.100;0.461;0.060;0.486;0.040
1988-09;-0.008;0.262;0.976;0.226;0.757;0.100;0.443;0.060;0.486;0.039
1988-10;1.771;0.344;0.793;0.227;0.781;0.101;0.433;0.062;0.489;0.038
1988-11;-0.959;0.361;0.868;0.221;0.718;0.101;0.417;0.063;0.481;0.037
1988-12;0.925;0.761;0.882;0.228;0.700;0.103;0.429;0.059;0.471;0.038
1989-01;1.156;0.759;0.996;0.206;0.727;0.103;0.437;0.059;0.487;0.036
1989-02;1.575;0.823;1.001;0.188;0.768;0.100;0.461;0.061;0.477;0.035
1989-03;2.852;0.340;1.020;0.171;0.800;0.098;0.508;0.062;0.480;0.035
1989-04;-0.859;0.278;0.976;0.175;0.755;0.100;0.501;0.061;0.488;0.035
1989-05;2.134;0.373;1.032;0.177;0.741;0.098;0.534;0.062;0.501;0.035
1989-06;0.185;0.268;1.084;0.192;0.715;0.095;0.547;0.063;0.497;0.036
1989-07;1.713;0.412;1.056;0.236;0.761;0.097;0.571;0.060;0.503;0.035
1989-08;1.522;0.362;1.309;0.168;0.769;0.094;0.594;0.058;0.513;0.035
1989-09;0.228;0.192;1.234;0.157;0.819;0.094;0.602;0.057;0.522;0.034
1989-10;1.244;0.340;1.233;0.174;0.811;0.091;0.608;0.058;0.519;0.035
1989-11;-0.292;0.563;1.271;0.188;0.883;0.090;0.612;0.054;0.514;0.035
1989-12;1.549;0.534;1.249;0.185;0.892;0.088;0.624;0.051;0.509;0.035
1990-01;0.820;1.045;1.194;0.191;0.895;0.087;0.671;0.048;0.510;0.034
1990-02;4.607;0.525;1.233;0.204;0.933;0.086;0.698;0.043;0.508;0.033
1990-03;1.954;0.289;1.204;0.233;0.887;0.082;0.707;0.041;0.514;0.033
1990-04;-0.864;0.334;1.284;0.243;0.831;0.076;0.707;0.041;0.526;0.032
1990-05;2.587;0.301;1.326;0.194;0.854;0.075;0.716;0.040;0.543;0.031
1990-06;-0.077;0.340;1.039;0.171;0.847;0.072;0.718;0.040;0.558;0.033
1990-07;1.054;0.318;1.065;0.115;0.824;0.070;0.729;0.039;0.561;0.032
1990-08;1.985;0.346;0.548;0.172;0.799;0.075;0.736;0.037;0.566;0.031
1990-09;-0.120;0.518;0.635;0.186;0.813;0.083;0.702;0.037;0.565;0.030
1990-10;2.211;0.261;0.663;0.178;0.818;0.081;0.720;0.036;0.571;0.030
1990-11;0.203;0.379;0.301;0.181;0.823;0.080;0.747;0.038;0.581;0.029
1990-12;-1.886;0.453;0.289;0.179;0.846;0.080;0.737;0.038;0.602;0.028
1991-01;1.129;0.315;0.385;0.168;0.832;0.074;0.757;0.042;0.618;0.027
1991-02;-1.596;0.556;0.476;0.155;0.830;0.077;0.781;0.039;0.635;0.028
1991-03;2.992;0.318;0.698;0.130;0.809;0.077;0.779;0.039;0.639;0.028
1991-04;-0.531;0.218;0.459;0.126;0.764;0.075;0.803;0.038;0.629;0.027
1991-05;-1.747;0.326;0.462;0.148;0.752;0.080;0.787;0.037;0.642;0.028
1991-06;-0.227;0.355;0.523;0.144;0.769;0.079;0.793;0.037;0.642;0.027
1991-07;2.209;0.274;0.358;0.112;0.777;0.081;0.784;0.037;0.652;0.027
1991-08;3.072;0.366;0.524;0.108;0.772;0.072;0.777;0.036;0.658;0.027
1991-09;2.551;0.411;0.370;0.105;0.788;0.071;0.748;0.035;0.646;0.027
1991-10;-0.657;0.290;0.494;0.112;0.782;0.071;0.731;0.035;0.661;0.027
1991-11;0.239;0.254;0.836;0.090;0.767;0.077;0.722;0.033;0.656;0.027
1991-12;-1.158;0.459;0.817;0.090;0.784;0.078;0.721;0.034;0.647;0.027
1992-01;-0.846;0.597;0.713;0.086;0.815;0.073;0.749;0.039;0.638;0.026
1992-02;0.392;0.303;0.738;0.100;0.839;0.065;0.771;0.037;0.647;0.025
1992-03;1.140;0.256;0.538;0.118;0.828;0.063;0.810;0.038;0.659;0.025
1992-04;0.960;0.327;0.454;0.129;0.822;0.064;0.802;0.039;0.665;0.025
1992-05;2.353;0.237;0.603;0.150;0.882;0.060;0.832;0.039;0.662;0.025
1992-06;-0.450;0.351;0.811;0.133;0.892;0.052;0.843;0.041;0.668;0.025
1992-07;0.964;0.154;1.076;0.121;0.885;0.047;0.832;0.040;0.660;0.025
1992-08;3.372;0.344;0.932;0.148;0.859;0.048;0.848;0.039;0.661;0.025
1992-09;0.145;0.335;0.852;0.160;0.814;0.048;0.837;0.040;0.651;0.025
1992-10;-1.662;0.305;0.908;0.147;0.841;0.048;0.826;0.041;0.656;0.024
1992-11;2.020;0.372;0.841;0.139;0.803;0.045;0.832;0.043;0.659;0.024
1992-12;1.340;0.460;0.995;0.144;0.795;0.048;0.828;0.040;0.667;0.024
1993-01;2.341;0.457;0.873;0.130;0.825;0.045;0.812;0.041;0.658;0.023
1993-02;-1.341;0.861;0.701;0.137;0.810;0.049;0.826;0.046;0.661;0.023
1993-03;0.185;0.357;0.586;0.129;0.777;0.051;0.841;0.052;0.669;0.023
1993-04;1.633;0.180;0.643;0.139;0.796;0.052;0.829;0.051;0.676;0.023
1993-05;1.539;0.237;0.336;0.183;0.797;0.051;0.836;0.054;0.693;0.023
1993-06;1.407;0.226;0.389;0.165;0.834;0.054;0.846;0.055;0.715;0.022
1993-07;-0.498;0.221;0.331;0.187;0.860;0.054;0.854;0.052;0.709;0.022
1993-08;1.307;0.360;0.548;0.146;0.861;0.056;0.855;0.052;0.726;0.021
1993-09;-1.237;0.260;0.849;0.129;0.800;0.057;0.853;0.052;0.725;0.021
1993-10;-0.974;0.261;0.613;0.117;0.826;0.058;0.838;0.049;0.717;0.021
1993-11;-1.666;0.721;0.587;0.120;0.857;0.055;0.825;0.048;0.722;0.020
1993-12;1.970;0.441;0.568;0.110;0.885;0.057;0.813;0.051;0.724;0.021
1994-01;1.647;0.259;0.909;0.110;0.841;0.057;0.819;0.050;0.724;0.020
1994-02;1.263;0.304;1.046;0.105;0.786;0.058;0.793;0.043;0.732;0.021
1994-03;3.796;0.287;1.114;0.121;0.696;0.061;0.780;0.044;0.740;0.022
1994-04;-1.196;0.199;1.270;0.127;0.706;0.063;0.791;0.044;0.744;0.022
1994-05;1.226;0.283;1.682;0.132;0.702;0.067;0.798;0.045;0.756;0.022
1994-06;1.184;0.186;1.697;0.121;0.726;0.069;0.796;0.046;0.764;0.022
1994-07;3.587;0.306;1.596;0.122;0.736;0.073;0.795;0.045;0.765;0.023
1994-08;2.953;0.461;1.745;0.146;0.772;0.070;0.794;0.045;0.771;0.023
1994-09;-0.423;0.373;1.363;0.158;0.800;0.072;0.811;0.044;0.781;0.023
1994-10;0.903;0.234;1.526;0.154;0.794;0.072;0.807;0.046;0.791;0.024
1994-11;3.277;0.273;1.452;0.168;0.781;0.073;0.797;0.046;0.777;0.022
1994-12;2.148;0.328;1.305;0.167;0.794;0.074;0.787;0.043;0.774;0.021
1995-01;0.436;0.278;1.245;0.160;0.768;0.074;0.777;0.041;0.795;0.020
1995-02;3.048;0.480;1.091;0.146;0.763;0.074;0.754;0.041;0.784;0.018
1995-03;-0.784;0.301;0.951;0.142;0.787;0.076;0.746;0.041;0.793;0.019
1995-04;0.760;0.148;1.153;0.155;0.821;0.078;0.764;0.041;0.793;0.019
1995-05;0.329;0.320;0.903;0.144;0.809;0.081;0.765;0.040;0.803;0.020
1995-06;-0.569;0.184;0.753;0.113;0.808;0.085;0.783;0.042;0.820;0.020
1995-07;2.865;0.235;0.936;0.098;0.800;0.088;0.764;0.041;0.818;0.020
1995-08;1.099;0.289;0.557;0.097;0.853;0.084;0.764;0.041;0.817;0.020
1995-09;-2.100;0.301;0.565;0.117;0.868;0.085;0.773;0.040;0.813;0.020
1995-10;3.333;0.289;0.586;0.125;0.841;0.082;0.759;0.039;0.818;0.020
1995-11;0.266;0.278;0.569;0.129;0.849;0.084;0.769;0.039;0.828;0.021
1995-12;0.350;0.377;0.739;0.132;0.845;0.081;0.810;0.037;0.812;0.019
1996-01;2.637;0.735;0.462;0.139;0.876;0.078;0.820;0.037;0.808;0.020
1996-02;-1.505;0.249;0.351;0.141;0.881;0.076;0.848;0.039;0.822;0.019
1996-03;-0.689;0.307;0.292;0.150;0.897;0.075;0.851;0.041;0.823;0.018
1996-04;1.015;0.152;0.011;0.168;0.913;0.072;0.849;0.041;0.836;0.018
1996-05;0.121;0.162;-0.012;0.151;0.898;0.067;0.884;0.041;0.832;0.019
1996-06;1.480;0.204;-0.020;0.152;0.857;0.066;0.888;0.041;0.840;0.019
1996-07;-0.464;0.171;-0.258;0.181;0.860;0.064;0.878;0.041;0.857;0.020
1996-08;-0.232;0.132;0.080;0.165;0.814;0.063;0.869;0.041;0.849;0.020
1996-09;-2.803;0.341;0.372;0.164;0.772;0.062;0.828;0.041;0.859;0.020
1996-10;-0.045;0.206;0.336;0.162;0.799;0.060;0.863;0.041;0.865;0.020
1996-11;-0.011;0.244;0.458;0.165;0.828;0.059;0.849;0.043;0.872;0.019
1996-12;0.256;0.391;0.360;0.170;0.808;0.059;0.841;0.043;0.876;0.019
1997-01;-0.214;1.000;0.349;0.161;0.774;0.058;0.852;0.040;0.904;0.020
1997-02;2.544;0.290;0.625;0.154;0.749;0.057;0.874;0.039;0.917;0.020
1997-03;2.816;0.248;0.990;0.149;0.794;0.055;0.883;0.039;0.929;0.021
1997-04;0.579;0.226;1.027;0.152;0.792;0.054;0.885;0.038;0.944;0.021
1997-05;1.585;0.299;1.134;0.167;0.711;0.054;0.863;0.037;0.960;0.021
1997-06;0.304;0.260;1.222;0.144;0.682;0.053;0.891;0.035;0.971;0.022
1997-07;-0.593;0.298;1.394;0.083;0.669;0.051;0.884;0.035;0.967;0.022
1997-08;3.077;0.315;1.337;0.095;0.649;0.051;0.857;0.036;0.964;0.022
1997-09;1.578;0.325;1.190;0.091;0.679;0.052;0.850;0.038;0.948;0.022
1997-10;0.399;0.272;1.142;0.078;0.688;0.050;0.870;0.038;0.941;0.023
1997-11;1.281;0.269;1.180;0.086;0.726;0.048;0.872;0.037;0.934;0.023
1997-12;1.312;0.231;1.254;0.082;0.771;0.051;0.884;0.039;0.925;0.022
1998-01;1.841;0.120;1.417;0.082;0.703;0.050;0.863;0.041;0.921;0.022
1998-02;1.864;0.512;1.292;0.102;0.717;0.050;0.859;0.042;0.929;0.022
1998-03;1.054;0.228;1.137;0.085;0.768;0.047;0.877;0.044;0.932;0.024
1998-04;-0.002;0.205;1.103;0.068;0.722;0.044;0.877;0.043;0.928;0.024
1998-05;2.043;0.387;0.783;0.074;0.741;0.042;0.883;0.043;0.933;0.024
1998-06;1.195;0.150;0.631;0.097;0.785;0.040;0.926;0.043;0.938;0.025
1998-07;1.363;0.265;0.633;0.104;0.780;0.040;0.954;0.043;0.940;0.026
1998-08;1.573;0.319;0.349;0.122;0.835;0.042;0.992;0.044;0.936;0.026
1998-09;-0.275;0.236;0.372;0.142;0.902;0.041;1.007;0.044;0.931;0.028
1998-10;-0.016;0.337;0.406;0.144;0.873;0.043;1.002;0.046;0.925;0.029
1998-11;-2.561;0.199;0.483;0.162;0.912;0.043;1.028;0.045;0.931;0.029
1998-12;-0.500;0.405;0.382;0.159;0.890;0.041;1.018;0.042;0.925;0.028
1999-01;1.855;0.318;0.398;0.150;0.915;0.042;1.012;0.043;0.915;0.027
1999-02;-1.536;0.471;0.389;0.143;0.952;0.043;1.004;0.043;0.906;0.026
1999-03;1.328;0.098;0.602;0.153;0.959;0.047;0.971;0.042;0.896;0.027
1999-04;0.399;0.201;0.668;0.113;1.020;0.050;0.987;0.041;0.911;0.028
1999-05;2.977;0.287;0.749;0.100;0.995;0.049;0.977;0.041;0.916;0.028
1999-06;-0.020;0.232;0.823;0.125;0.957;0.053;0.981;0.042;0.922;0.030
1999-07;1.549;0.250;0.641;0.132;0.967;0.063;0.959;0.042;0.922;0.032
1999-08;1.472;0.201;0.922;0.121;0.977;0.063;0.948;0.041;0.929;0.033
1999-09;2.275;0.249;0.896;0.119;0.966;0.067;0.960;0.041;0.934;0.034
1999-10;0.783;0.267;0.971;0.111;0.977;0.067;0.973;0.041;0.930;0.035
1999-11;-1.591;0.193;0.939;0.102;0.946;0.069;0.943;0.040;0.943;0.035
1999-12;0.379;0.368;1.120;0.090;0.988;0.070;0.924;0.038;0.939;0.034
2000-01;-0.319;0.317;0.887;0.096;1.000;0.070;0.918;0.039;0.927;0.034
2000-02;1.829;0.426;0.930;0.113;0.952;0.069;0.869;0.038;0.906;0.035
2000-03;1.021;0.189;0.821;0.107;0.913;0.069;0.879;0.037;0.897;0.035
2000-04;1.293;0.114;0.799;0.139;0.919;0.070;0.879;0.037;0.909;0.036
2000-05;2.601;0.217;1.050;0.140;0.936;0.074;0.890;0.036;0.897;0.036
2000-06;2.146;0.254;1.266;0.128;0.960;0.077;0.921;0.037;0.902;0.037
2000-07;-1.241;0.204;1.491;0.104;0.926;0.075;0.908;0.037;0.909;0.037
2000-08;1.981;0.311;1.489;0.077;0.865;0.075;0.897;0.036;0.903;0.038
2000-09;0.973;0.130;1.678;0.086;0.886;0.078;0.924;0.037;0.901;0.038
2000-10;0.519;0.230;1.512;0.095;0.914;0.075;0.916;0.036;0.891;0.039
2000-11;1.425;0.258;1.501;0.089;0.918;0.078;0.910;0.037;0.893;0.039
2000-12;2.970;0.368;1.336;0.108;1.006;0.076;0.888;0.038;0.893;0.039
2001-01;2.377;0.337;1.524;0.107;1.032;0.074;0.860;0.039;0.893;0.038
2001-02;1.800;0.254;1.525;0.098;1.103;0.075;0.863;0.040;0.904;0.039
2001-03;3.297;0.319;1.246;0.097;1.117;0.075;0.867;0.040;0.899;0.040
2001-04;-0.704;0.228;1.503;0.098;1.090;0.071;0.868;0.041;0.919;0.041
2001-05;2.466;0.215;1.258;0.050;1.158;0.065;0.877;0.043;0.940;0.042
2001-06;0.170;0.231;0.841;0.057;1.180;0.062;0.887;0.043;0.946;0.042
2001-07;1.019;0.209;0.675;0.062;1.164;0.061;0.930;0.045;0.932;0.043
2001-08;1.988;0.213;0.787;0.071;1.194;0.055;0.921;0.044;0.928;0.044
2001-09;-2.370;0.288;0.691;0.084;1.170;0.050;0.969;0.046;0.926;0.044
2001-10;3.595;0.209;0.853;0.076;1.175;0.051;0.999;0.047;0.934;0.044
2001-11;-1.515;0.548;0.625;0.082;1.126;0.049;1.022;0.047;0.942;0.045
2001-12;-2.030;0.421;0.847;0.099;1.155;0.050;1.031;0.046;0.955;0.044
2002-01;0.384;0.512;0.775;0.118;1.143;0.051;1.059;0.051;0.965;0.044
2002-02;3.139;0.239;0.623;0.105;1.146;0.051;1.063;0.051;0.945;0.043
2002-03;2.148;0.185;0.758;0.104;1.126;0.049;1.048;0.053;0.953;0.044
2002-04;1.242;0.180;0.521;0.099;1.154;0.056;1.086;0.055;0.953;0.045
2002-05;-0.270;0.194;0.839;0.091;1.174;0.058;1.088;0.056;0.951;0.045
2002-06;2.833;0.157;1.240;0.088;1.166;0.053;1.099;0.058;0.962;0.046
2002-07;0.152;0.307;1.190;0.053;1.167;0.053;1.103;0.058;0.961;0.046
2002-08;0.171;0.131;0.776;0.041;1.089;0.051;1.079;0.058;0.959;0.048
2002-09;-0.751;0.312;0.794;0.052;1.079;0.051;1.059;0.058;0.960;0.049
2002-10;0.755;0.153;0.826;0.051;1.070;0.053;1.057;0.058;0.973;0.049
2002-11;2.299;0.236;1.041;0.055;1.053;0.053;1.037;0.058;0.971;0.049
2002-12;2.774;0.166;1.344;0.055;1.071;0.054;1.022;0.059;0.969;0.049
2003-01;-0.214;0.211;1.578;0.066;1.113;0.054;1.030;0.057;0.961;0.048
2003-02;-1.821;0.141;2.045;0.074;1.076;0.052;1.033;0.056;0.955;0.048
2003-03;2.357;0.289;2.157;0.075;1.079;0.051;1.023;0.058;0.952;0.049
2003-04;1.634;0.070;1.961;0.082;1.111;0.050;1.026;0.058;0.950;0.049
2003-05;2.300;0.269;1.894;0.052;1.079;0.049;1.030;0.058;0.936;0.049
2003-06;6.479;0.288;1.730;0.051;0.992;0.047;1.031;0.059;0.932;0.049
2003-07;2.955;0.291;1.821;0.047;0.940;0.044;1.025;0.059;0.945;0.050
2003-08;5.778;0.384;1.996;0.050;0.891;0.043;1.017;0.058;0.946;0.050
2003-09;0.587;0.212;1.792;0.048;0.832;0.043;1.008;0.058;0.955;0.051
2003-10;-1.599;0.157;1.713;0.047;0.864;0.043;1.012;0.057;0.970;0.051
2003-11;1.504;0.434;1.524;0.043;0.843;0.046;1.038;0.056;0.976;0.051
2003-12;0.805;0.382;1.127;0.054;0.884;0.050;1.037;0.054;0.971;0.050
2004-01;0.874;0.224;0.952;0.054;0.944;0.052;1.012;0.050;0.978;0.050
2004-02;0.275;0.293;0.606;0.069;0.890;0.049;1.019;0.048;0.982;0.050
2004-03;-0.081;0.255;0.646;0.085;0.979;0.048;1.011;0.049;0.976;0.050
2004-04;0.682;0.217;0.987;0.082;0.978;0.048;1.031;0.048;0.991;0.050
2004-05;0.031;0.228;0.827;0.081;1.050;0.047;1.034;0.049;0.987;0.050
2004-06;1.709;0.270;0.755;0.076;1.105;0.044;1.047;0.049;0.992;0.050
2004-07;0.863;0.327;0.659;0.078;1.151;0.042;1.049;0.049;0.975;0.050
2004-08;1.626;0.183;0.398;0.096;1.150;0.043;1.065;0.050;0.961;0.050
2004-09;1.060;0.258;0.439;0.119;1.131;0.044;1.057;0.049;0.968;0.050
2004-10;2.496;0.247;0.445;0.123;1.195;0.046;1.053;0.050;0.978;0.050
2004-11;-0.420;0.295;0.577;0.123;1.231;0.047;1.089;0.050;0.978;0.049
2004-12;-0.058;0.313;0.701;0.109;1.210;0.050;1.090;0.048;0.975;0.048
2005-01;-0.277;0.442;0.736;0.113;1.207;0.051;1.077;0.047;0.980;0.048
2005-02;-2.861;0.351;0.582;0.116;1.206;0.051;1.058;0.045;0.963;0.048
2005-03;0.420;0.201;0.587;0.114;1.206;0.050;1.048;0.045;0.973;0.049
2005-04;0.752;0.304;0.585;0.107;1.195;0.053;1.054;0.045;0.979;0.049
2005-05;1.612;0.241;0.579;0.089;1.138;0.050;1.029;0.045;0.985;0.049
2005-06;3.201;0.278;0.392;0.106;1.083;0.051;1.020;0.045;0.999;0.050
2005-07;1.287;0.258;0.355;0.055;1.134;0.048;1.054;0.046;1.006;0.050
2005-08;-0.233;0.169;0.497;0.050;1.201;0.048;1.043;0.045;1.013;0.050
2005-09;1.124;0.217;0.442;0.059;1.160;0.049;1.029;0.046;1.018;0.050
2005-10;2.475;0.459;0.480;0.066;1.139;0.050;1.023;0.048;1.003;0.050
2005-11;-0.493;0.353;0.447;0.059;1.142;0.049;1.017;0.048;1.011;0.051
2005-12;-2.302;0.330;0.400;0.060;1.056;0.054;0.977;0.048;1.025;0.051
2006-01;-0.724;0.474;0.680;0.067;1.017;0.055;0.966;0.050;1.027;0.051
2006-02;-1.150;0.344;0.594;0.065;0.931;0.057;0.960;0.050;1.042;0.051
2006-03;-0.241;0.304;0.747;0.072;0.899;0.060;0.948;0.053;1.045;0.051
2006-04;1.210;0.160;0.837;0.063;0.934;0.063;0.989;0.054;1.045;0.051
2006-05;1.211;0.324;1.109;0.060;0.917;0.063;0.996;0.054;1.044;0.052
2006-06;2.637;0.306;1.408;0.066;0.894;0.060;1.004;0.055;1.042;0.051
2006-07;4.641;0.379;1.732;0.045;0.860;0.059;0.986;0.056;1.051;0.053
2006-08;-1.263;0.193;2.081;0.076;0.845;0.059;0.987;0.057;1.061;0.053
2006-09;2.958;0.254;2.187;0.081;0.852;0.061;1.025;0.057;1.084;0.053
2006-10;3.553;0.183;2.510;0.080;0.886;0.060;1.004;0.057;1.082;0.054
2006-11;2.780;0.225;2.566;0.074;0.942;0.061;1.036;0.056;1.086;0.053
2006-12;1.286;0.441;2.478;0.081;0.940;0.062;1.069;0.055;1.084;0.053
2007-01;3.165;0.347;2.087;0.083;0.955;0.062;1.079;0.055;1.076;0.054
2007-02;3.041;0.435;2.203;0.092;0.983;0.063;1.015;0.056;1.078;0.054
2007-03;1.023;0.182;1.892;0.086;0.988;0.064;1.024;0.058;1.081;0.054
2007-04;5.093;0.310;1.605;0.093;0.952;0.067;1.021;0.059;1.084;0.054
2007-05;1.884;0.186;1.283;0.104;1.005;0.063;1.038;0.060;1.085;0.054
2007-06;1.573;0.277;1.131;0.126;1.014;0.061;1.033;0.061;1.100;0.054
2007-07;-0.053;0.305;1.105;0.116;0.988;0.066;1.038;0.062;1.111;0.054
2007-08;0.138;0.202;1.032;0.118;1.026;0.070;1.060;0.063;1.110;0.054
2007-09;-0.782;0.243;0.939;0.122;1.018;0.073;1.070;0.063;1.098;0.054
2007-10;0.118;0.359;0.543;0.107;1.039;0.077;1.075;0.064;1.104;0.054
2007-11;-1.089;0.356;0.596;0.103;1.004;0.078;1.071;0.064;1.097;0.054
2007-12;-0.539;0.341;0.576;0.107;0.969;0.078;1.054;0.062;1.091;0.055
2008-01;2.850;0.236;0.629;0.109;0.996;0.080;1.058;0.061;1.102;0.056
2008-02;2.164;0.329;0.670;0.120;1.009;0.080;1.052;0.062;1.085;0.055
2008-03;-0.094;0.226;0.624;0.130;0.979;0.080;1.027;0.063;1.081;0.056
2008-04;0.352;0.214;0.658;0.124;0.935;0.085;1.024;0.063;1.098;0.055
2008-05;2.513;0.291;0.789;0.115;0.955;0.082;0.989;0.063;1.098;0.055
2008-06;1.331;0.275;0.782;0.092;0.962;0.082;0.939;0.065;1.103;0.055
2008-07;0.592;0.249;0.450;0.116;0.992;0.078;0.936;0.065;1.111;0.055
2008-08;0.622;0.268;0.215;0.139;1.030;0.077;0.901;0.067;1.118;0.055
2008-09;-1.329;0.341;0.251;0.139;1.064;0.082;0.903;0.068;1.131;0.054
