x% This file contains an extracted local summary of land-surface
% temperature results produced by the Berkeley Earth averaging
% method for the location:
%
%    50.63 N, 8.87 E
%
% The Berkeley Earth method takes temperature observations from a large
% collection of weather monitoring stations and produces an estimate of
% the underlying global temperature field across all of the Earth's
% land areas.  Once this temperature field has been generated, it is
% possible to estimate the temperature evolution of individual locations
% simply by sampling the field at the locaiton in question.  This
% file contains such a local estimate.
%
% Temperatures are in Celsius and reported as anomalies relative to the
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence
% interval for statistical noise and spatial undersampling effects.  Such
% uncertainties are expected to account for the effects of random
% noise as well as random biases affecting station trends and random
% shifts in station baselines.  The analysis framework is expected to be
% robust against most forms of bias; however, the impact of some forms of
% possible systematic bias is still being studied.
%
% The current dataset presented here is described as:
%
%   Berkeley Earth analysis for mean temperature on complete dataset
%
%
% This analysis was run on 06-Jan-2021 15:35:34
%
% Global results are based on 50564 time series
%   with 20694236 data points
%
% The current location is characterized by:
%%   Location: 50.63 N, 8.87 E
%%   Country: Germany
%%   Nearby Cities: Frankfurt, Wiesbaden, Kassel, Mainz, Darmstadt, Offenbach
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 429
%%   Temperature obeservations within 200 km: 230497
%
% Note that all results reported here are derived from the full field
% analysis and may use information from stations a great distance from the
% target location when more local sources are not available.  In general,
% the temperature anomaly field has significant correlation extending over
% greater than 1000 km, which allows even distant stations to provide some
% insight at times when local coverage may be lacking.
%
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.06 +/- 0.24
%
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.87   0.28   3.67   7.43  11.83  15.24  16.73  16.35  13.36   8.60   3.69   0.42
%% +/-   0.29   0.26   0.28   0.29   0.27   0.27   0.28   0.26   0.27   0.28   0.28   0.29
%
% For each month, we report the estimated land-surface anomaly for that
% month and its uncertainty.  We also report the corresponding values for
% year, five-year, ten-year, and twenty-year moving averages CENTERED about
% that month (rounding down if the center is in between months).  For example,
% the annual average from January to December 1950 is reported at June 1950.
%
% Values are reported as missing (i.e. NaN) when station coverage near
% this location becomes too low.  Time averages over intervals with some
% missing data will be reported as long as at least 75% of the necessary
% values are available.
%
Year-Month;Anomaly_Month;Err_Month;Anomaly_Year;Err_Year;Anomaly_Five;Err_Five;Anomaly_Ten;Err_Ten;Anomaly_Twenty;Err_Twenty
1908-09;-1.438;0.395;-1.087;0.312;-0.371;0.192;-0.152;0.163;-0.138;0.148
1908-10;-1.140;0.368;-0.859;0.282;-0.381;0.192;-0.155;0.163;-0.145;0.149
1908-11;-2.512;0.332;-1.025;0.282;-0.378;0.188;-0.136;0.162;-0.150;0.149
1908-12;-1.173;0.568;-1.306;0.272;-0.375;0.190;-0.115;0.161;-0.146;0.149
1909-01;-1.395;0.439;-1.491;0.270;-0.336;0.191;-0.130;0.162;-0.153;0.148
1909-02;-2.670;0.565;-1.315;0.255;-0.281;0.189;-0.117;0.163;-0.163;0.148
1909-03;-1.512;0.374;-1.268;0.252;-0.250;0.189;-0.101;0.164;-0.162;0.149
1909-04;0.564;0.276;-1.093;0.258;-0.279;0.188;-0.093;0.162;-0.170;0.147
1909-05;-0.819;0.355;-1.051;0.265;-0.302;0.191;-0.108;0.159;-0.166;0.146
1909-06;-1.701;0.263;-0.856;0.243;-0.215;0.192;-0.116;0.158;-0.166;0.146
1909-07;-1.983;0.295;-0.586;0.240;-0.224;0.193;-0.131;0.157;-0.179;0.145
1909-08;-0.005;0.128;-0.182;0.225;-0.156;0.192;-0.125;0.155;-0.183;0.145
1909-09;-0.870;0.376;-0.051;0.202;-0.102;0.189;-0.122;0.155;-0.175;0.144
1909-10;0.965;0.278;-0.107;0.208;-0.087;0.189;-0.122;0.154;-0.182;0.144
1909-11;-2.018;0.353;-0.003;0.209;-0.094;0.190;-0.120;0.155;-0.206;0.143
1909-12;1.168;0.384;0.203;0.199;-0.076;0.190;-0.107;0.154;-0.189;0.143
1910-01;1.843;0.465;0.244;0.195;-0.015;0.190;-0.088;0.153;-0.184;0.144
1910-02;2.187;0.357;0.194;0.191;-0.048;0.191;-0.089;0.152;-0.178;0.144
1910-03;0.057;0.393;0.127;0.189;-0.118;0.194;-0.111;0.152;-0.156;0.144
1910-04;-0.112;0.365;0.090;0.192;-0.195;0.192;-0.106;0.152;-0.147;0.145
1910-05;0.434;0.498;0.123;0.184;-0.212;0.191;-0.093;0.152;-0.135;0.144
1910-06;0.774;0.354;0.171;0.193;-0.196;0.190;-0.088;0.152;-0.139;0.145
1910-07;-1.497;0.328;-0.063;0.204;-0.139;0.196;-0.113;0.152;-0.145;0.146
1910-08;-0.610;0.296;-0.166;0.182;-0.135;0.190;-0.124;0.153;-0.150;0.146
1910-09;-1.663;0.366;-0.115;0.187;-0.071;0.188;-0.129;0.154;-0.153;0.147
1910-10;0.509;0.253;-0.130;0.170;-0.031;0.182;-0.112;0.153;-0.157;0.146
1910-11;-1.615;0.226;-0.068;0.164;-0.046;0.179;-0.127;0.153;-0.173;0.146
1910-12;1.742;0.374;-0.179;0.158;-0.087;0.171;-0.101;0.153;-0.182;0.144
1911-01;-0.960;0.464;0.160;0.141;-0.135;0.167;-0.080;0.154;-0.147;0.145
1911-02;0.949;0.239;0.491;0.138;-0.129;0.159;-0.075;0.154;-0.125;0.145
1911-03;0.670;0.217;0.702;0.126;-0.120;0.153;-0.058;0.155;-0.111;0.145
1911-04;-0.298;0.190;0.617;0.114;-0.091;0.157;-0.055;0.156;-0.113;0.144
1911-05;1.187;0.197;0.810;0.133;-0.000;0.157;-0.053;0.155;-0.109;0.143
1911-06;-0.561;0.289;0.864;0.130;0.035;0.154;-0.071;0.156;-0.113;0.143
1911-07;2.566;0.258;0.937;0.131;0.005;0.153;-0.082;0.157;-0.110;0.143
1911-08;3.365;0.270;1.048;0.149;0.092;0.149;-0.086;0.157;-0.106;0.143
1911-09;0.866;0.140;1.217;0.150;0.137;0.144;-0.090;0.157;-0.104;0.142
1911-10;-0.507;0.196;1.209;0.163;0.169;0.141;-0.104;0.158;-0.093;0.142
1911-11;0.696;0.396;1.134;0.170;0.162;0.136;-0.117;0.158;-0.105;0.142
1911-12;2.398;0.464;1.191;0.163;0.171;0.133;-0.088;0.158;-0.108;0.142
1912-01;-0.087;0.709;1.070;0.182;0.209;0.128;-0.109;0.154;-0.129;0.141
1912-02;2.278;0.385;0.575;0.205;0.221;0.127;-0.130;0.151;-0.130;0.141
1912-03;2.703;0.280;0.135;0.221;0.213;0.124;-0.154;0.149;-0.131;0.142
1912-04;-0.396;0.287;-0.043;0.214;0.185;0.125;-0.170;0.149;-0.144;0.141
1912-05;0.289;0.241;-0.201;0.202;0.208;0.126;-0.146;0.149;-0.123;0.141
1912-06;0.127;0.177;-0.262;0.209;0.239;0.126;-0.112;0.149;-0.122;0.140
1912-07;1.107;0.266;-0.213;0.182;0.223;0.125;-0.087;0.149;-0.124;0.141
1912-08;-2.579;0.228;-0.315;0.157;0.202;0.121;-0.083;0.148;-0.122;0.141
1912-09;-4.413;0.294;-0.321;0.170;0.177;0.127;-0.074;0.149;-0.127;0.141
1912-10;-2.635;0.185;-0.269;0.176;0.167;0.125;-0.108;0.148;-0.135;0.141
1912-11;-1.203;0.271;-0.270;0.176;0.184;0.126;-0.098;0.150;-0.131;0.141
1912-12;1.663;0.487;-0.345;0.172;0.208;0.124;-0.130;0.150;-0.113;0.141
1913-01;0.505;0.287;-0.659;0.164;0.219;0.119;-0.097;0.149;-0.108;0.141
1913-02;1.054;0.368;-0.588;0.142;0.211;0.121;-0.092;0.148;-0.117;0.140
1913-03;2.634;0.236;-0.294;0.142;0.212;0.121;-0.077;0.147;-0.118;0.141
1913-04;0.223;0.361;-0.026;0.162;0.164;0.124;-0.049;0.144;-0.107;0.141
1913-05;0.278;0.311;0.320;0.162;0.148;0.129;-0.040;0.142;-0.112;0.141
1913-06;-0.777;0.348;0.257;0.152;0.171;0.127;-0.076;0.139;-0.128;0.140
1913-07;-2.658;0.172;-0.048;0.146;0.259;0.125;-0.081;0.138;-0.118;0.139
1913-08;-1.725;0.347;0.075;0.164;0.254;0.129;-0.067;0.137;-0.117;0.139
1913-09;-0.893;0.293;-0.045;0.165;0.254;0.130;-0.061;0.137;-0.120;0.138
1913-10;0.580;0.454;0.141;0.151;0.270;0.133;-0.063;0.138;-0.119;0.138
1913-11;2.950;0.335;0.015;0.127;0.273;0.136;-0.051;0.138;-0.127;0.138
1913-12;0.911;0.480;-0.015;0.127;0.234;0.134;-0.014;0.137;-0.129;0.137
1914-01;-3.158;0.386;0.229;0.124;0.173;0.136;0.006;0.135;-0.134;0.137
1914-02;2.531;0.707;0.434;0.129;0.109;0.139;0.022;0.132;-0.150;0.137
1914-03;1.197;0.168;0.398;0.135;0.070;0.141;0.031;0.131;-0.151;0.137
1914-04;2.458;0.229;0.289;0.118;0.072;0.143;0.007;0.131;-0.162;0.136
1914-05;-1.238;0.153;-0.011;0.127;0.068;0.141;0.013;0.130;-0.157;0.135
1914-06;-1.139;0.254;0.166;0.126;0.040;0.141;0.023;0.127;-0.158;0.134
1914-07;0.278;0.166;0.501;0.119;0.006;0.137;0.016;0.127;-0.167;0.134
1914-08;0.726;0.199;0.368;0.094;-0.103;0.133;0.014;0.127;-0.177;0.134
1914-09;-1.323;0.200;0.147;0.105;-0.207;0.134;0.030;0.125;-0.172;0.134
1914-10;-0.730;0.198;-0.115;0.115;-0.253;0.134;-0.005;0.125;-0.168;0.134
1914-11;-0.642;0.368;0.109;0.137;-0.198;0.135;-0.014;0.124;-0.169;0.133
1914-12;3.036;0.307;0.389;0.134;-0.147;0.134;-0.021;0.124;-0.173;0.132
1915-01;0.858;0.308;0.295;0.133;-0.159;0.136;-0.013;0.123;-0.156;0.132
1915-02;0.938;0.139;0.142;0.151;-0.118;0.134;-0.010;0.123;-0.147;0.133
1915-03;-1.460;0.317;0.120;0.161;-0.029;0.134;0.010;0.126;-0.161;0.133
1915-04;-0.678;0.279;-0.017;0.181;-0.021;0.135;0.023;0.127;-0.153;0.133
1915-05;1.443;0.373;-0.179;0.182;0.016;0.141;0.034;0.127;-0.146;0.133
1915-06;2.226;0.204;-0.168;0.187;-0.064;0.145;0.025;0.126;-0.154;0.134
1915-07;-0.851;0.296;0.118;0.191;-0.055;0.142;0.039;0.125;-0.159;0.134
1915-08;-1.115;0.291;0.095;0.200;-0.050;0.139;0.030;0.126;-0.161;0.136
1915-09;-1.589;0.289;0.271;0.191;-0.084;0.141;0.039;0.127;-0.169;0.136
1915-10;-2.370;0.387;0.385;0.193;-0.067;0.141;0.022;0.127;-0.152;0.135
1915-11;-2.579;0.433;0.375;0.193;-0.034;0.140;0.010;0.127;-0.157;0.135
1915-12;3.161;0.370;-0.052;0.200;-0.064;0.140;-0.007;0.125;-0.162;0.135
1916-01;4.297;0.390;-0.070;0.203;-0.027;0.138;0.040;0.123;-0.167;0.135
1916-02;0.662;0.414;-0.018;0.191;-0.005;0.143;0.039;0.124;-0.147;0.134
1916-03;0.646;0.233;-0.006;0.194;-0.003;0.145;0.049;0.123;-0.140;0.135
1916-04;0.695;0.287;0.157;0.186;-0.035;0.142;0.054;0.123;-0.132;0.134
1916-05;1.323;0.300;0.411;0.184;-0.101;0.142;0.058;0.122;-0.143;0.133
1916-06;-2.898;0.245;0.208;0.185;-0.062;0.143;0.056;0.121;-0.148;0.134
1916-07;-1.071;0.283;-0.330;0.187;0.008;0.138;0.053;0.122;-0.147;0.134
1916-08;-0.491;0.212;-0.741;0.183;-0.047;0.134;0.031;0.123;-0.149;0.134
1916-09;-1.449;0.203;-1.085;0.180;-0.076;0.135;0.025;0.123;-0.140;0.134
1916-10;-0.411;0.263;-1.410;0.170;-0.155;0.136;0.049;0.123;-0.150;0.135
1916-11;0.466;0.311;-1.219;0.160;-0.135;0.136;0.006;0.123;-0.150;0.135
1916-12;0.727;0.519;-0.711;0.159;-0.124;0.135;-0.018;0.124;-0.142;0.136
1917-01;-2.153;0.689;-0.589;0.154;-0.177;0.137;-0.032;0.122;-0.135;0.136
1917-02;-4.275;0.486;-0.560;0.162;-0.194;0.139;-0.065;0.118;-0.124;0.135
1917-03;-3.482;0.272;-0.362;0.164;-0.153;0.137;-0.089;0.121;-0.113;0.134
1917-04;-3.201;0.292;-0.507;0.166;-0.195;0.139;-0.105;0.122;-0.108;0.134
1917-05;3.607;0.270;-0.461;0.171;-0.236;0.137;-0.093;0.122;-0.115;0.135
1917-06;3.196;0.285;-0.781;0.173;-0.281;0.138;-0.092;0.122;-0.117;0.135
1917-07;0.402;0.268;-0.517;0.146;-0.249;0.138;-0.113;0.123;-0.107;0.134
1917-08;-0.148;0.238;-0.045;0.142;-0.222;0.139;-0.101;0.123;-0.105;0.134
1917-09;0.925;0.363;0.294;0.166;-0.156;0.138;-0.084;0.123;-0.104;0.135
1917-10;-2.148;0.289;0.664;0.168;-0.121;0.140;-0.095;0.124;-0.114;0.135
1917-11;1.018;0.581;0.548;0.172;-0.115;0.139;-0.096;0.125;-0.118;0.135
1917-12;-3.112;0.520;0.068;0.159;-0.158;0.140;-0.099;0.126;-0.135;0.135
1918-01;1.020;0.379;-0.001;0.144;-0.141;0.142;-0.086;0.127;-0.113;0.135
1918-02;1.384;0.382;-0.021;0.145;-0.150;0.142;-0.084;0.126;-0.107;0.135
1918-03;0.581;0.275;-0.164;0.147;-0.134;0.141;-0.091;0.125;-0.104;0.134
1918-04;1.241;0.267;-0.098;0.155;-0.121;0.140;-0.098;0.126;-0.095;0.132
1918-05;2.221;0.194;-0.266;0.140;-0.128;0.136;-0.106;0.125;-0.108;0.131
1918-06;-2.562;0.187;0.264;0.145;-0.186;0.134;-0.137;0.126;-0.121;0.131
1918-07;-0.431;0.246;0.264;0.143;-0.180;0.132;-0.099;0.126;-0.115;0.130
1918-08;-0.393;0.253;0.086;0.132;-0.175;0.131;-0.091;0.128;-0.107;0.130
1918-09;-0.788;0.290;-0.005;0.144;-0.156;0.130;-0.088;0.128;-0.105;0.128
1918-10;-1.352;0.278;-0.298;0.150;-0.162;0.129;-0.082;0.126;-0.102;0.128
1918-11;-1.000;0.330;-0.490;0.153;-0.156;0.127;-0.118;0.128;-0.083;0.130
1918-12;3.246;0.397;-0.315;0.155;-0.122;0.127;-0.143;0.129;-0.084;0.130
1919-01;1.026;0.203;-0.518;0.153;-0.068;0.125;-0.138;0.127;-0.094;0.128
1919-02;-0.752;0.378;-0.510;0.147;-0.047;0.126;-0.182;0.125;-0.121;0.126
1919-03;-0.522;0.303;-0.351;0.129;-0.020;0.126;-0.201;0.124;-0.117;0.125
1919-04;-2.274;0.246;-0.509;0.124;0.026;0.125;-0.232;0.125;-0.131;0.125
1919-05;-0.080;0.268;-0.683;0.131;-0.055;0.126;-0.206;0.126;-0.122;0.125
1919-06;-0.463;0.190;-0.927;0.131;-0.076;0.125;-0.199;0.126;-0.119;0.124
1919-07;-2.870;0.257;-0.783;0.140;-0.071;0.122;-0.204;0.127;-0.108;0.124
1919-08;-0.295;0.279;-0.508;0.155;-0.026;0.119;-0.230;0.129;-0.105;0.123
1919-09;1.126;0.276;-0.256;0.166;0.028;0.123;-0.222;0.130;-0.091;0.122
1919-10;-3.251;0.396;0.053;0.180;0.044;0.126;-0.213;0.131;-0.092;0.122
1919-11;-3.088;0.482;0.209;0.179;0.011;0.128;-0.218;0.130;-0.082;0.121
1919-12;0.322;0.593;0.219;0.180;-0.038;0.130;-0.239;0.130;-0.075;0.122
1920-01;2.755;0.375;0.475;0.181;-0.067;0.133;-0.223;0.131;-0.070;0.121
1920-02;2.543;0.598;0.359;0.181;-0.084;0.134;-0.205;0.134;-0.080;0.120
1920-03;2.502;0.490;0.213;0.190;-0.138;0.135;-0.212;0.135;-0.076;0.120
1920-04;1.434;0.357;0.354;0.185;-0.169;0.136;-0.201;0.135;-0.072;0.120
1920-05;1.795;0.333;0.357;0.188;-0.208;0.138;-0.198;0.135;-0.076;0.120
1920-06;-0.338;0.312;0.307;0.175;-0.134;0.139;-0.221;0.138;-0.067;0.119
1920-07;0.200;0.260;0.466;0.165;-0.117;0.142;-0.206;0.140;-0.064;0.119
1920-08;-1.694;0.360;0.331;0.173;-0.119;0.143;-0.197;0.141;-0.064;0.119
1920-09;-0.617;0.304;0.274;0.175;-0.099;0.141;-0.208;0.142;-0.058;0.119
1920-10;-1.564;0.427;0.179;0.159;-0.130;0.144;-0.191;0.140;-0.062;0.119
1920-11;-3.049;0.400;0.171;0.164;-0.178;0.143;-0.187;0.140;-0.046;0.120
1920-12;-0.285;0.189;0.131;0.161;-0.209;0.142;-0.223;0.139;-0.054;0.119
1921-01;4.665;0.296;0.294;0.151;-0.171;0.142;-0.254;0.139;-0.047;0.119
1921-02;0.929;0.272;0.499;0.155;-0.176;0.142;-0.219;0.137;-0.058;0.119
1921-03;1.817;0.457;0.562;0.152;-0.172;0.141;-0.221;0.138;-0.073;0.118
1921-04;0.290;0.185;0.890;0.136;-0.130;0.140;-0.208;0.136;-0.078;0.119
1921-05;1.703;0.279;0.776;0.124;-0.134;0.142;-0.234;0.136;-0.070;0.119
1921-06;-0.827;0.438;0.755;0.141;-0.223;0.144;-0.225;0.137;-0.065;0.119
1921-07;2.162;0.437;0.216;0.147;-0.283;0.145;-0.213;0.137;-0.077;0.120
1921-08;0.759;0.281;0.004;0.154;-0.318;0.148;-0.213;0.137;-0.095;0.121
1921-09;0.146;0.302;-0.164;0.178;-0.327;0.147;-0.190;0.136;-0.113;0.122
1921-10;2.371;0.417;-0.376;0.181;-0.308;0.149;-0.197;0.137;-0.118;0.121
1921-11;-4.414;0.356;-0.383;0.193;-0.276;0.147;-0.184;0.138;-0.117;0.120
1921-12;-0.546;0.455;-0.293;0.191;-0.275;0.147;-0.196;0.139;-0.131;0.121
1922-01;-1.797;0.295;-0.584;0.183;-0.231;0.146;-0.161;0.139;-0.121;0.119
1922-02;-1.620;0.355;-0.748;0.181;-0.267;0.146;-0.118;0.139;-0.140;0.119
1922-03;-0.196;0.360;-0.952;0.182;-0.291;0.147;-0.071;0.138;-0.162;0.119
1922-04;-2.253;0.297;-1.482;0.185;-0.231;0.146;-0.047;0.139;-0.164;0.119
1922-05;1.616;0.317;-1.224;0.196;-0.200;0.145;-0.084;0.140;-0.164;0.119
1922-06;0.249;0.335;-1.068;0.190;-0.196;0.143;-0.123;0.141;-0.168;0.119
1922-07;-1.322;0.254;-0.750;0.205;-0.198;0.145;-0.126;0.142;-0.170;0.119
1922-08;-1.210;0.268;-0.510;0.228;-0.187;0.151;-0.126;0.142;-0.148;0.118
1922-09;-2.307;0.284;-0.345;0.220;-0.267;0.156;-0.134;0.143;-0.124;0.119
1922-10;-3.983;0.362;-0.206;0.222;-0.280;0.154;-0.120;0.143;-0.116;0.119
1922-11;-1.324;0.489;-0.399;0.226;-0.281;0.152;-0.138;0.143;-0.110;0.120
1922-12;1.334;0.438;-0.787;0.223;-0.283;0.155;-0.139;0.143;-0.120;0.119
1923-01;2.020;0.423;-0.523;0.202;-0.271;0.156;-0.130;0.143;-0.130;0.118
1923-02;1.262;0.466;-0.481;0.198;-0.245;0.156;-0.122;0.142;-0.135;0.118
1923-03;1.781;0.293;-0.332;0.187;-0.282;0.157;-0.130;0.140;-0.139;0.117
1923-04;-0.585;0.302;0.099;0.175;-0.262;0.153;-0.141;0.140;-0.140;0.116
1923-05;-0.707;0.225;0.102;0.169;-0.246;0.157;-0.176;0.141;-0.144;0.116
1923-06;-4.403;0.301;-0.184;0.175;-0.261;0.157;-0.167;0.141;-0.146;0.116
1923-07;1.842;0.274;-0.564;0.168;-0.327;0.159;-0.149;0.141;-0.129;0.116
1923-08;-0.702;0.202;-0.905;0.154;-0.263;0.157;-0.148;0.141;-0.119;0.117
1923-09;-0.521;0.345;-1.144;0.156;-0.286;0.162;-0.149;0.139;-0.113;0.117
1923-10;1.190;0.222;-1.192;0.148;-0.254;0.161;-0.141;0.137;-0.116;0.116
1923-11;-1.291;0.483;-0.976;0.137;-0.311;0.163;-0.116;0.139;-0.135;0.116
1923-12;-2.089;0.493;-0.644;0.142;-0.329;0.161;-0.153;0.141;-0.159;0.116
1924-01;-2.549;0.634;-0.817;0.142;-0.358;0.161;-0.195;0.140;-0.143;0.116
1924-02;-2.828;0.344;-0.962;0.143;-0.379;0.161;-0.264;0.139;-0.151;0.114
1924-03;-1.081;0.250;-0.945;0.151;-0.360;0.159;-0.264;0.136;-0.156;0.115
1924-04;-1.166;0.204;-1.016;0.162;-0.420;0.164;-0.270;0.137;-0.154;0.115
1924-05;1.885;0.205;-1.009;0.154;-0.313;0.167;-0.258;0.137;-0.143;0.116
1924-06;-0.414;0.303;-0.792;0.152;-0.316;0.169;-0.262;0.138;-0.134;0.115
1924-07;-0.237;0.211;-0.357;0.161;-0.251;0.171;-0.232;0.137;-0.130;0.116
1924-08;-2.449;0.333;0.145;0.179;-0.209;0.173;-0.224;0.135;-0.133;0.117
1924-09;-0.314;0.308;0.043;0.196;-0.170;0.168;-0.212;0.134;-0.118;0.116
1924-10;0.334;0.326;0.194;0.198;-0.138;0.168;-0.180;0.133;-0.113;0.117
1924-11;-1.199;0.485;0.183;0.209;-0.179;0.172;-0.150;0.132;-0.112;0.116
1924-12;0.517;0.433;0.179;0.234;-0.208;0.171;-0.129;0.134;-0.106;0.117
1925-01;2.668;0.418;0.275;0.255;-0.186;0.169;-0.127;0.131;-0.110;0.117
1925-02;3.195;0.525;0.469;0.263;-0.168;0.168;-0.150;0.132;-0.109;0.118
1925-03;-2.311;0.391;0.257;0.271;-0.130;0.169;-0.163;0.132;-0.104;0.118
1925-04;0.649;0.258;0.199;0.246;-0.070;0.168;-0.168;0.130;-0.103;0.119
1925-05;1.757;0.345;0.126;0.269;-0.069;0.167;-0.186;0.129;-0.115;0.118
1925-06;-0.463;0.517;-0.017;0.268;-0.145;0.165;-0.159;0.128;-0.119;0.118
1925-07;0.916;0.363;-0.183;0.256;-0.142;0.164;-0.168;0.127;-0.111;0.119
1925-08;-0.116;0.398;-0.047;0.213;-0.124;0.164;-0.157;0.124;-0.105;0.118
1925-09;-2.863;0.413;0.178;0.208;-0.160;0.162;-0.156;0.124;-0.098;0.118
1925-10;-0.365;0.189;0.312;0.188;-0.153;0.158;-0.145;0.123;-0.092;0.118
1925-11;-2.067;0.435;0.021;0.191;-0.174;0.159;-0.103;0.125;-0.076;0.117
1925-12;-1.203;0.391;-0.098;0.179;-0.124;0.161;-0.102;0.125;-0.092;0.118
1926-01;0.681;0.369;-0.141;0.163;-0.127;0.163;-0.135;0.127;-0.095;0.117
1926-02;4.820;0.253;-0.173;0.144;-0.120;0.164;-0.155;0.127;-0.098;0.116
1926-03;0.392;0.342;0.174;0.111;-0.126;0.160;-0.194;0.127;-0.092;0.116
1926-04;2.256;0.164;0.102;0.151;-0.152;0.159;-0.211;0.129;-0.102;0.116
1926-05;-1.733;0.386;0.443;0.153;-0.098;0.161;-0.199;0.128;-0.104;0.116
1926-06;-1.897;0.347;0.478;0.184;-0.084;0.165;-0.186;0.128;-0.089;0.115
1926-07;0.409;0.227;0.600;0.202;-0.107;0.166;-0.206;0.128;-0.087;0.114
1926-08;-0.507;0.282;0.270;0.222;-0.211;0.160;-0.222;0.129;-0.085;0.113
1926-09;1.305;0.199;0.416;0.194;-0.201;0.155;-0.251;0.130;-0.080;0.113
1926-10;-1.230;0.515;0.202;0.224;-0.231;0.157;-0.285;0.129;-0.090;0.113
1926-11;2.020;0.513;0.279;0.219;-0.241;0.156;-0.240;0.129;-0.092;0.112
1926-12;-0.776;0.553;0.309;0.201;-0.250;0.158;-0.245;0.128;-0.093;0.111
1927-01;2.137;0.476;0.278;0.195;-0.234;0.157;-0.210;0.126;-0.082;0.109
1927-02;0.865;0.254;0.308;0.197;-0.181;0.152;-0.215;0.129;-0.056;0.109
1927-03;2.138;0.222;0.198;0.229;-0.133;0.144;-0.234;0.126;-0.046;0.109
1927-04;-0.308;0.360;0.266;0.203;-0.128;0.145;-0.223;0.126;-0.030;0.108
1927-05;-0.811;0.302;-0.007;0.194;-0.100;0.146;-0.234;0.127;-0.034;0.108
1927-06;-1.531;0.315;-0.210;0.178;-0.061;0.154;-0.243;0.127;-0.043;0.108
1927-07;0.037;0.251;-0.206;0.175;-0.056;0.149;-0.227;0.126;-0.044;0.108
1927-08;-0.144;0.280;-0.085;0.187;-0.114;0.139;-0.195;0.124;-0.040;0.107
1927-09;-0.022;0.414;-0.292;0.176;-0.059;0.132;-0.164;0.125;-0.043;0.107
1927-10;-0.417;0.225;-0.281;0.156;-0.056;0.130;-0.137;0.127;-0.032;0.107
1927-11;-1.248;0.338;-0.375;0.156;-0.091;0.128;-0.124;0.128;-0.040;0.107
1927-12;-3.220;0.275;-0.367;0.160;-0.035;0.122;-0.141;0.124;-0.033;0.107
1928-01;2.193;0.329;-0.229;0.163;-0.064;0.120;-0.173;0.122;-0.029;0.107
1928-02;2.314;0.251;-0.241;0.163;-0.070;0.116;-0.186;0.123;-0.033;0.105
1928-03;-0.344;0.340;-0.314;0.121;-0.029;0.114;-0.186;0.121;-0.021;0.104
1928-04;-0.178;0.226;-0.308;0.113;-0.028;0.116;-0.183;0.118;-0.037;0.105
1928-05;-1.938;0.338;-0.044;0.133;0.041;0.116;-0.181;0.118;-0.052;0.104
1928-06;-1.434;0.240;0.123;0.164;0.058;0.119;-0.155;0.117;-0.039;0.105
1928-07;1.683;0.219;-0.391;0.138;0.058;0.122;-0.159;0.118;-0.038;0.105
1928-08;-0.283;0.247;-1.340;0.111;-0.048;0.122;-0.147;0.117;-0.032;0.104
1928-09;-0.900;0.318;-1.351;0.122;-0.102;0.117;-0.139;0.117;-0.026;0.103
1928-10;-0.346;0.160;-1.581;0.135;-0.167;0.120;-0.150;0.117;-0.023;0.103
1928-11;1.928;0.556;-1.312;0.118;-0.086;0.117;-0.153;0.116;-0.007;0.103
1928-12;-1.218;0.590;-1.273;0.116;-0.042;0.116;-0.176;0.116;-0.033;0.102
1929-01;-3.979;0.436;-1.353;0.121;-0.054;0.119;-0.149;0.119;-0.024;0.102
1929-02;-9.066;0.766;-1.267;0.125;-0.064;0.120;-0.120;0.119;-0.018;0.102
1929-03;-0.477;0.493;-0.978;0.122;-0.142;0.125;-0.111;0.121;-0.023;0.101
1929-04;-2.942;0.341;-0.900;0.114;-0.150;0.118;-0.076;0.120;-0.008;0.101
1929-05;1.295;0.254;-1.019;0.115;-0.168;0.114;-0.080;0.120;-0.014;0.102
1929-06;-0.972;0.349;-0.678;0.100;-0.173;0.113;-0.068;0.119;-0.009;0.102
1929-07;0.726;0.274;-0.102;0.088;-0.168;0.105;-0.055;0.120;0.002;0.102
1929-08;0.745;0.220;0.632;0.085;-0.221;0.107;-0.036;0.119;0.008;0.102
1929-09;2.571;0.392;0.756;0.097;-0.299;0.105;-0.014;0.117;0.003;0.102
1929-10;0.589;0.433;1.070;0.088;-0.308;0.104;-0.012;0.118;0.006;0.102
1929-11;0.496;0.312;0.933;0.087;-0.290;0.104;-0.006;0.119;0.025;0.101
1929-12;2.877;0.556;1.253;0.082;-0.278;0.105;0.026;0.120;0.014;0.102
1930-01;2.940;0.346;1.124;0.078;-0.268;0.106;0.003;0.121;-0.034;0.102
1930-02;-0.268;0.339;1.023;0.084;-0.222;0.103;-0.014;0.121;-0.060;0.103
1930-03;1.012;0.304;0.773;0.108;-0.198;0.102;0.003;0.120;-0.072;0.104
1930-04;0.832;0.244;0.700;0.099;-0.203;0.107;-0.006;0.121;-0.076;0.103
1930-05;-0.350;0.208;0.831;0.105;-0.180;0.107;-0.033;0.119;-0.081;0.103
