% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    49.03 N, 2.45 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 49.03 N, 2.45 E
%%   Country: France
%%   Nearby Cities: Paris, Amiens, Boulogne-Billancourt, Argenteuil, Montreuil
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 66
%%   Temperature obeservations within 200 km: 26243
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 10.34 +/- 0.15
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%       2.82   3.84   6.49   9.15  13.02  16.17  18.08  17.81  15.36  11.05   6.41   3.83
%% +/-   0.26   0.24   0.19   0.16   0.19   0.22   0.24   0.24   0.21   0.16   0.19   0.25
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
Year-Month;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1986-05;0.715;0.175;-0.307;0.066;-0.117;0.043;0.373;0.044;0.365;0.032
1986-06;1.697;0.334;-0.328;0.056;-0.074;0.043;0.365;0.044;0.354;0.032
1986-07;0.357;0.194;-0.822;0.060;-0.077;0.043;0.379;0.043;0.342;0.031
1986-08;-0.623;0.271;-0.377;0.061;-0.050;0.043;0.393;0.044;0.336;0.030
1986-09;-2.441;0.148;-0.471;0.059;0.024;0.045;0.404;0.045;0.330;0.030
1986-10;1.929;0.189;-0.065;0.062;0.000;0.047;0.407;0.045;0.327;0.031
1986-11;1.649;0.162;-0.273;0.054;0.087;0.047;0.399;0.046;0.326;0.032
1986-12;1.489;0.222;-0.507;0.050;0.100;0.051;0.398;0.046;0.324;0.033
1987-01;-5.075;0.197;-0.538;0.062;0.127;0.048;0.393;0.046;0.310;0.033
1987-02;-0.874;0.102;-0.464;0.059;0.133;0.048;0.393;0.045;0.312;0.033
1987-03;-2.124;0.118;-0.109;0.063;0.165;0.050;0.405;0.044;0.316;0.033
1987-04;2.518;0.201;-0.207;0.078;0.192;0.054;0.409;0.044;0.322;0.033
1987-05;-1.777;0.127;-0.336;0.089;0.131;0.056;0.424;0.043;0.328;0.032
1987-06;-1.111;0.213;-0.433;0.090;0.135;0.057;0.414;0.042;0.334;0.032
1987-07;-0.019;0.368;0.307;0.101;0.250;0.059;0.411;0.041;0.336;0.032
1987-08;0.271;0.115;0.461;0.115;0.356;0.062;0.429;0.041;0.359;0.033
1987-09;1.811;0.183;0.658;0.118;0.420;0.063;0.408;0.040;0.368;0.033
1987-10;0.761;0.139;0.519;0.108;0.404;0.064;0.391;0.040;0.361;0.033
1987-11;0.101;0.225;0.780;0.115;0.438;0.063;0.394;0.040;0.366;0.033
1987-12;0.323;0.224;0.872;0.115;0.448;0.064;0.393;0.039;0.365;0.033
1988-01;3.802;0.257;0.799;0.103;0.454;0.062;0.394;0.038;0.371;0.033
1988-02;0.978;0.246;0.821;0.112;0.518;0.061;0.399;0.038;0.382;0.033
1988-03;0.236;0.212;0.646;0.106;0.487;0.063;0.399;0.037;0.384;0.033
1988-04;0.846;0.248;0.671;0.116;0.522;0.068;0.419;0.036;0.391;0.033
1988-05;1.358;0.195;0.602;0.121;0.578;0.070;0.444;0.036;0.402;0.034
1988-06;-0.006;0.306;0.819;0.134;0.543;0.070;0.442;0.035;0.410;0.033
1988-07;-0.889;0.167;0.610;0.130;0.546;0.069;0.402;0.035;0.412;0.033
1988-08;0.526;0.225;0.638;0.117;0.599;0.069;0.383;0.036;0.422;0.033
1988-09;-0.283;0.184;0.873;0.125;0.666;0.072;0.371;0.037;0.426;0.033
1988-10;1.061;0.288;0.699;0.128;0.705;0.075;0.356;0.037;0.423;0.033
1988-11;-0.734;0.285;0.829;0.121;0.667;0.075;0.326;0.037;0.417;0.034
1988-12;2.927;0.253;0.874;0.125;0.608;0.075;0.342;0.037;0.418;0.034
1989-01;1.303;0.241;1.107;0.121;0.623;0.074;0.353;0.037;0.449;0.033
1989-02;1.307;0.099;1.162;0.113;0.671;0.073;0.360;0.038;0.457;0.033
1989-03;3.057;0.214;1.278;0.114;0.744;0.073;0.393;0.039;0.465;0.033
1989-04;-1.242;0.260;1.380;0.110;0.705;0.073;0.389;0.039;0.473;0.034
1989-05;2.916;0.304;1.415;0.111;0.676;0.074;0.414;0.040;0.485;0.034
1989-06;0.540;0.216;1.231;0.099;0.639;0.074;0.422;0.041;0.486;0.034
1989-07;1.909;0.172;1.310;0.104;0.722;0.074;0.449;0.041;0.496;0.034
1989-08;1.179;0.204;1.610;0.108;0.754;0.073;0.452;0.041;0.506;0.034
1989-09;1.110;0.206;1.555;0.102;0.815;0.072;0.451;0.041;0.516;0.034
1989-10;2.294;0.234;1.628;0.095;0.775;0.069;0.446;0.042;0.513;0.035
1989-11;-0.321;0.231;1.581;0.087;0.845;0.068;0.455;0.042;0.510;0.036
1989-12;0.725;0.212;1.497;0.087;0.873;0.064;0.469;0.042;0.505;0.036
1990-01;2.248;0.247;1.434;0.085;0.898;0.062;0.523;0.043;0.516;0.035
1990-02;4.899;0.246;1.585;0.093;0.928;0.062;0.567;0.044;0.517;0.035
1990-03;2.403;0.173;1.440;0.094;0.893;0.058;0.577;0.045;0.524;0.035
1990-04;-0.366;0.178;1.437;0.085;0.842;0.057;0.573;0.045;0.529;0.035
1990-05;2.350;0.249;1.515;0.082;0.876;0.055;0.577;0.044;0.541;0.034
1990-06;-0.464;0.285;1.424;0.082;0.877;0.055;0.583;0.044;0.550;0.034
1990-07;1.152;0.306;1.324;0.092;0.870;0.054;0.603;0.044;0.551;0.034
1990-08;2.990;0.327;0.664;0.091;0.834;0.051;0.635;0.043;0.555;0.034
1990-09;-0.627;0.375;0.716;0.100;0.839;0.049;0.616;0.044;0.555;0.034
1990-10;2.256;0.103;0.743;0.096;0.861;0.047;0.640;0.045;0.561;0.034
1990-11;0.618;0.243;0.419;0.096;0.864;0.046;0.669;0.046;0.573;0.034
1990-12;-0.369;0.215;0.304;0.093;0.883;0.045;0.645;0.045;0.588;0.035
1991-01;1.043;0.190;0.311;0.091;0.888;0.044;0.643;0.044;0.592;0.034
1991-02;-3.015;0.181;0.250;0.089;0.870;0.044;0.681;0.044;0.603;0.034
1991-03;3.028;0.218;0.466;0.089;0.854;0.042;0.683;0.045;0.598;0.034
1991-04;-0.045;0.246;0.243;0.082;0.810;0.041;0.709;0.045;0.594;0.034
1991-05;-1.540;0.173;0.182;0.086;0.769;0.041;0.691;0.044;0.603;0.034
1991-06;-1.849;0.247;0.151;0.084;0.759;0.042;0.687;0.044;0.608;0.035
1991-07;1.239;0.208;0.059;0.077;0.782;0.046;0.685;0.045;0.615;0.034
1991-08;2.258;0.369;0.396;0.076;0.770;0.048;0.694;0.045;0.620;0.034
1991-09;1.968;0.243;0.273;0.075;0.761;0.048;0.700;0.045;0.611;0.035
1991-10;-0.420;0.205;0.289;0.085;0.778;0.047;0.686;0.046;0.628;0.035
1991-11;-0.111;0.146;0.619;0.079;0.742;0.050;0.671;0.047;0.624;0.035
1991-12;-0.741;0.277;0.820;0.080;0.743;0.051;0.641;0.047;0.621;0.035
1992-01;-0.069;0.169;0.837;0.079;0.772;0.053;0.660;0.047;0.627;0.036
1992-02;1.034;0.244;0.822;0.088;0.771;0.054;0.692;0.047;0.638;0.036
1992-03;1.549;0.204;0.633;0.102;0.737;0.055;0.733;0.048;0.646;0.036
1992-04;0.143;0.262;0.478;0.088;0.700;0.053;0.712;0.049;0.653;0.035
1992-05;2.420;0.166;0.667;0.088;0.778;0.055;0.734;0.048;0.652;0.035
1992-06;0.570;0.291;0.761;0.080;0.804;0.052;0.747;0.047;0.651;0.035
1992-07;1.436;0.256;1.049;0.081;0.795;0.053;0.749;0.046;0.644;0.035
1992-08;2.084;0.360;0.864;0.080;0.777;0.053;0.783;0.047;0.648;0.034
1992-09;-0.306;0.292;0.776;0.085;0.734;0.053;0.775;0.046;0.637;0.034
1992-10;-2.277;0.182;0.947;0.077;0.743;0.053;0.767;0.045;0.640;0.034
1992-11;2.161;0.333;0.870;0.067;0.715;0.049;0.781;0.045;0.643;0.034
1992-12;0.390;0.341;0.921;0.053;0.717;0.047;0.791;0.046;0.650;0.034
1993-01;3.384;0.210;0.749;0.043;0.752;0.048;0.774;0.045;0.634;0.033
1993-02;-1.192;0.176;0.531;0.044;0.751;0.049;0.780;0.045;0.639;0.033
1993-03;0.501;0.186;0.455;0.057;0.744;0.046;0.792;0.045;0.650;0.033
1993-04;2.190;0.091;0.512;0.054;0.758;0.048;0.786;0.045;0.658;0.032
1993-05;1.503;0.194;0.067;0.052;0.761;0.049;0.795;0.045;0.668;0.032
1993-06;1.183;0.137;0.226;0.067;0.748;0.046;0.803;0.044;0.679;0.031
1993-07;-0.638;0.177;0.170;0.079;0.740;0.044;0.805;0.043;0.671;0.031
1993-08;-0.524;0.271;0.319;0.077;0.764;0.043;0.809;0.042;0.684;0.031
1993-09;-1.216;0.176;0.486;0.088;0.700;0.044;0.815;0.041;0.686;0.031
1993-10;-1.603;0.115;0.286;0.095;0.713;0.043;0.805;0.039;0.677;0.031
1993-11;-3.180;0.202;0.219;0.096;0.714;0.042;0.795;0.040;0.682;0.031
1993-12;2.298;0.226;0.173;0.087;0.766;0.042;0.779;0.039;0.684;0.031
1994-01;2.720;0.332;0.528;0.092;0.748;0.042;0.793;0.039;0.684;0.031
1994-02;0.591;0.175;0.668;0.087;0.717;0.043;0.786;0.039;0.690;0.031
1994-03;2.507;0.176;0.691;0.092;0.655;0.042;0.775;0.039;0.697;0.031
1994-04;-0.214;0.156;0.832;0.100;0.666;0.046;0.796;0.038;0.701;0.031
1994-05;0.709;0.238;1.458;0.104;0.666;0.049;0.793;0.040;0.710;0.031
1994-06;0.625;0.282;1.456;0.092;0.643;0.050;0.789;0.039;0.716;0.031
1994-07;3.625;0.211;1.374;0.081;0.598;0.049;0.792;0.039;0.716;0.031
1994-08;1.153;0.214;1.641;0.082;0.630;0.050;0.794;0.039;0.720;0.031
1994-09;-0.933;0.252;1.419;0.081;0.650;0.051;0.806;0.039;0.730;0.031
1994-10;0.089;0.217;1.451;0.079;0.648;0.051;0.788;0.038;0.732;0.031
1994-11;4.324;0.209;1.450;0.070;0.623;0.050;0.786;0.039;0.721;0.031
1994-12;2.274;0.202;1.367;0.072;0.621;0.051;0.789;0.038;0.715;0.030
1995-01;1.743;0.223;1.333;0.071;0.601;0.049;0.778;0.038;0.743;0.031
1995-02;3.789;0.189;1.483;0.063;0.638;0.052;0.758;0.037;0.744;0.031
1995-03;-0.150;0.173;1.472;0.066;0.656;0.053;0.748;0.037;0.753;0.031
1995-04;0.164;0.152;1.726;0.067;0.693;0.053;0.756;0.038;0.757;0.031
1995-05;0.696;0.267;1.430;0.058;0.686;0.051;0.755;0.038;0.759;0.031
1995-06;-0.374;0.162;1.144;0.052;0.706;0.052;0.769;0.038;0.774;0.030
1995-07;3.227;0.233;1.048;0.043;0.678;0.052;0.749;0.038;0.776;0.030
1995-08;2.945;0.143;0.599;0.040;0.727;0.053;0.737;0.039;0.780;0.030
1995-09;-1.057;0.206;0.544;0.049;0.745;0.055;0.752;0.039;0.782;0.030
1995-10;3.133;0.221;0.591;0.044;0.711;0.056;0.738;0.039;0.798;0.030
1995-11;0.770;0.193;0.414;0.060;0.727;0.056;0.746;0.039;0.807;0.030
1995-12;-1.153;0.163;0.547;0.061;0.722;0.054;0.772;0.040;0.797;0.030
1996-01;0.589;0.103;0.291;0.061;0.723;0.053;0.777;0.039;0.791;0.029
1996-02;-1.598;0.146;0.081;0.066;0.747;0.051;0.814;0.039;0.813;0.029
1996-03;-0.808;0.270;0.023;0.069;0.775;0.049;0.804;0.039;0.814;0.029
1996-04;0.724;0.103;-0.216;0.072;0.800;0.049;0.801;0.039;0.826;0.030
1996-05;-1.434;0.191;-0.290;0.075;0.820;0.050;0.832;0.039;0.829;0.030
1996-06;1.232;0.237;-0.373;0.081;0.799;0.047;0.850;0.038;0.830;0.029
1996-07;0.152;0.231;-0.652;0.072;0.804;0.045;0.850;0.037;0.850;0.030
1996-08;0.426;0.161;-0.273;0.080;0.801;0.044;0.848;0.038;0.849;0.030
1996-09;-1.752;0.114;0.025;0.078;0.788;0.043;0.817;0.038;0.873;0.030
1996-10;0.266;0.251;-0.032;0.079;0.814;0.043;0.850;0.039;0.879;0.030
1996-11;-0.127;0.161;0.161;0.086;0.844;0.043;0.849;0.039;0.882;0.030
1996-12;-2.148;0.194;0.094;0.086;0.835;0.041;0.845;0.039;0.881;0.030
1997-01;-2.754;0.180;0.102;0.074;0.813;0.040;0.862;0.039;0.919;0.030
1997-02;2.943;0.232;0.426;0.076;0.817;0.040;0.884;0.039;0.938;0.030
1997-03;2.777;0.256;0.639;0.070;0.874;0.039;0.887;0.039;0.951;0.030
1997-04;0.032;0.232;0.611;0.061;0.876;0.039;0.896;0.039;0.960;0.030
1997-05;0.884;0.186;0.764;0.062;0.794;0.039;0.879;0.039;0.976;0.030
1997-06;0.433;0.104;1.076;0.066;0.774;0.040;0.887;0.039;0.987;0.031
1997-07;0.243;0.251;1.450;0.060;0.760;0.038;0.877;0.039;0.986;0.031
1997-08;4.314;0.199;1.348;0.065;0.740;0.038;0.867;0.040;0.984;0.031
1997-09;0.811;0.140;1.251;0.061;0.761;0.037;0.867;0.040;0.973;0.031
1997-10;-0.081;0.177;1.261;0.052;0.770;0.039;0.890;0.041;0.969;0.031
1997-11;1.718;0.156;1.393;0.056;0.795;0.039;0.891;0.040;0.968;0.031
1997-12;1.587;0.216;1.430;0.056;0.822;0.041;0.907;0.039;0.966;0.031
1998-01;1.740;0.167;1.359;0.056;0.747;0.043;0.875;0.039;0.964;0.031
1998-02;1.716;0.254;1.078;0.061;0.724;0.045;0.879;0.039;0.969;0.031
1998-03;1.611;0.142;1.048;0.060;0.760;0.046;0.900;0.039;0.969;0.031
1998-04;0.153;0.153;1.045;0.064;0.717;0.045;0.896;0.039;0.966;0.031
1998-05;2.469;0.142;0.741;0.069;0.730;0.048;0.893;0.039;0.973;0.031
1998-06;0.875;0.239;0.691;0.070;0.797;0.051;0.916;0.038;0.977;0.031
1998-07;-0.606;0.216;0.800;0.076;0.814;0.051;0.940;0.037;0.984;0.031
1998-08;0.941;0.281;0.691;0.077;0.865;0.049;0.985;0.037;0.984;0.031
1998-09;0.457;0.132;0.700;0.085;0.908;0.048;1.000;0.037;0.980;0.031
1998-10;-0.121;0.235;0.797;0.083;0.890;0.050;0.997;0.038;0.974;0.031
1998-11;-1.936;0.165;0.801;0.081;0.950;0.048;1.039;0.039;0.981;0.031
1998-12;0.988;0.130;0.739;0.072;0.935;0.048;1.026;0.038;0.964;0.031
1999-01;3.058;0.180;0.980;0.060;0.952;0.048;1.015;0.037;0.951;0.031
1999-02;0.400;0.167;1.017;0.055;0.978;0.048;1.020;0.036;0.945;0.031
1999-03;1.717;0.106;1.187;0.057;0.979;0.049;1.001;0.035;0.934;0.031
1999-04;1.325;0.155;1.212;0.053;1.034;0.049;1.012;0.034;0.950;0.030
1999-05;2.519;0.154;1.328;0.053;1.031;0.048;1.005;0.034;0.944;0.030
1999-06;0.125;0.201;1.333;0.060;1.047;0.046;1.010;0.034;0.945;0.031
1999-07;2.293;0.195;1.154;0.054;1.125;0.046;0.982;0.035;0.942;0.032
1999-08;1.379;0.229;1.336;0.060;1.138;0.047;0.988;0.035;0.948;0.032
1999-09;2.495;0.139;1.284;0.057;1.124;0.046;1.008;0.035;0.947;0.032
1999-10;0.180;0.209;1.233;0.065;1.143;0.044;1.017;0.036;0.940;0.031
1999-11;-0.546;0.202;1.209;0.072;1.136;0.043;0.988;0.035;0.956;0.032
1999-12;1.056;0.258;1.299;0.082;1.154;0.041;0.962;0.034;0.951;0.031
2000-01;0.900;0.178;1.004;0.094;1.153;0.042;0.964;0.034;0.931;0.031
2000-02;2.587;0.187;1.017;0.095;1.096;0.043;0.922;0.032;0.910;0.030
2000-03;1.100;0.166;0.901;0.100;1.077;0.043;0.929;0.032;0.902;0.031
2000-04;0.703;0.190;0.933;0.099;1.087;0.043;0.940;0.033;0.910;0.031
2000-05;2.231;0.182;1.109;0.101;1.097;0.044;0.942;0.032;0.897;0.031
2000-06;1.205;0.281;1.257;0.102;1.108;0.043;0.965;0.032;0.906;0.032
2000-07;-1.242;0.207;1.318;0.104;1.072;0.044;0.949;0.032;0.912;0.032
2000-08;1.532;0.232;1.222;0.092;1.032;0.044;0.925;0.034;0.901;0.033
2000-09;1.101;0.196;1.282;0.100;1.056;0.043;0.949;0.034;0.902;0.033
2000-10;0.570;0.178;1.191;0.096;1.081;0.040;0.955;0.035;0.893;0.033
2000-11;1.569;0.153;1.187;0.100;1.059;0.042;0.945;0.036;0.891;0.033
2000-12;2.826;0.229;1.114;0.077;1.110;0.040;0.949;0.034;0.876;0.032
2001-01;1.638;0.160;1.317;0.068;1.156;0.040;0.940;0.033;0.877;0.032
2001-02;1.436;0.195;1.354;0.057;1.223;0.040;0.945;0.033;0.898;0.032
2001-03;1.820;0.116;1.119;0.057;1.225;0.041;0.944;0.033;0.894;0.033
2001-04;-0.395;0.158;1.368;0.052;1.194;0.042;0.944;0.034;0.913;0.033
2001-05;2.183;0.332;1.213;0.043;1.257;0.042;0.967;0.035;0.928;0.033
2001-06;0.329;0.205;0.878;0.026;1.252;0.043;0.973;0.034;0.941;0.033
2001-07;1.194;0.181;0.904;0.032;1.226;0.042;1.014;0.034;0.932;0.034
2001-08;1.981;0.200;1.092;0.036;1.239;0.040;1.005;0.035;0.926;0.034
2001-09;-1.728;0.260;1.103;0.048;1.213;0.038;1.047;0.036;0.926;0.034
2001-10;3.567;0.214;1.236;0.060;1.210;0.038;1.072;0.037;0.934;0.034
2001-11;-0.299;0.214;1.090;0.065;1.167;0.038;1.093;0.037;0.945;0.034
2001-12;-1.185;0.301;1.189;0.060;1.184;0.040;1.120;0.036;0.960;0.034
2002-01;1.945;0.208;1.106;0.065;1.152;0.043;1.179;0.036;0.972;0.034
2002-02;3.698;0.191;1.015;0.055;1.159;0.043;1.185;0.036;0.957;0.034
2002-03;1.952;0.245;1.129;0.062;1.143;0.045;1.169;0.037;0.963;0.035
2002-04;1.192;0.193;0.875;0.059;1.158;0.047;1.209;0.037;0.960;0.035
2002-05;0.440;0.154;1.095;0.047;1.181;0.046;1.218;0.038;0.958;0.036
2002-06;1.508;0.237;1.379;0.044;1.149;0.045;1.227;0.040;0.956;0.036
2002-07;0.207;0.272;1.182;0.056;1.168;0.044;1.224;0.041;0.950;0.037
2002-08;0.883;0.194;0.818;0.054;1.105;0.042;1.185;0.042;0.950;0.038
2002-09;-0.356;0.278;0.908;0.050;1.098;0.041;1.172;0.043;0.950;0.038
2002-10;0.520;0.240;0.950;0.051;1.111;0.041;1.170;0.043;0.963;0.038
2002-11;2.332;0.127;1.010;0.056;1.088;0.041;1.155;0.043;0.957;0.038
2002-12;2.226;0.161;1.212;0.060;1.108;0.039;1.141;0.042;0.963;0.038
2003-01;-0.425;0.350;1.374;0.064;1.151;0.039;1.153;0.042;0.949;0.038
2003-02;-0.661;0.195;1.710;0.074;1.127;0.039;1.157;0.041;0.948;0.038
2003-03;3.033;0.196;1.792;0.069;1.138;0.041;1.146;0.042;0.937;0.038
2003-04;1.697;0.160;1.579;0.082;1.193;0.043;1.146;0.043;0.930;0.039
2003-05;1.155;0.274;1.542;0.080;1.160;0.043;1.151;0.043;0.918;0.039
2003-06;3.932;0.364;1.415;0.079;1.101;0.041;1.151;0.043;0.913;0.040
2003-07;2.156;0.339;1.571;0.085;1.065;0.039;1.162;0.043;0.929;0.040
2003-08;4.906;0.401;1.726;0.081;1.025;0.040;1.160;0.042;0.936;0.040
2003-09;0.631;0.273;1.489;0.076;0.980;0.041;1.146;0.042;0.944;0.040
2003-10;-2.029;0.156;1.441;0.073;0.997;0.043;1.143;0.043;0.960;0.041
2003-11;1.880;0.166;1.339;0.070;0.984;0.044;1.167;0.043;0.975;0.041
2003-12;0.700;0.171;1.106;0.067;1.011;0.045;1.150;0.043;0.971;0.040
2004-01;1.457;0.200;0.957;0.070;1.075;0.047;1.108;0.042;0.974;0.040
2004-02;1.200;0.278;0.697;0.063;1.031;0.046;1.103;0.042;0.985;0.039
2004-03;0.182;0.153;0.773;0.069;1.116;0.045;1.093;0.042;0.984;0.039
2004-04;1.125;0.127;1.036;0.077;1.111;0.046;1.105;0.042;0.995;0.039
2004-05;-0.071;0.203;0.947;0.078;1.154;0.046;1.096;0.043;0.992;0.039
2004-06;1.139;0.293;0.816;0.076;1.194;0.046;1.101;0.044;0.993;0.039
2004-07;0.359;0.363;0.863;0.075;1.232;0.045;1.092;0.045;0.982;0.040
2004-08;1.791;0.223;0.664;0.075;1.231;0.044;1.102;0.045;0.973;0.040
2004-09;1.547;0.249;0.707;0.067;1.214;0.045;1.089;0.045;0.983;0.040
2004-10;1.125;0.209;0.735;0.070;1.274;0.046;1.093;0.045;0.993;0.040
2004-11;0.813;0.147;0.814;0.072;1.300;0.048;1.126;0.044;0.987;0.039
2004-12;-0.880;0.169;0.919;0.068;1.300;0.051;1.113;0.044;0.981;0.038
2005-01;2.028;0.189;0.999;0.059;1.294;0.050;1.085;0.044;0.979;0.038
2005-02;-1.188;0.181;0.859;0.064;1.273;0.052;1.061;0.043;0.962;0.038
2005-03;0.699;0.156;0.879;0.065;1.267;0.051;1.057;0.044;0.966;0.038
2005-04;1.462;0.201;1.104;0.056;1.253;0.053;1.063;0.044;0.974;0.039
2005-05;0.873;0.194;1.001;0.056;1.214;0.053;1.039;0.044;0.972;0.039
2005-06;2.398;0.266;1.018;0.054;1.175;0.051;1.043;0.044;0.980;0.040
2005-07;1.322;0.239;0.807;0.053;1.234;0.050;1.075;0.044;0.976;0.040
2005-08;0.105;0.184;0.825;0.058;1.282;0.048;1.065;0.044;0.974;0.040
2005-09;1.794;0.194;0.691;0.068;1.236;0.049;1.053;0.045;0.972;0.040
2005-10;3.824;0.241;0.624;0.069;1.210;0.051;1.048;0.045;0.958;0.040
2005-11;-0.423;0.214;0.668;0.063;1.243;0.050;1.036;0.045;0.970;0.040
2005-12;-0.683;0.274;0.629;0.061;1.191;0.052;0.980;0.044;0.996;0.039
2006-01;-0.501;0.277;0.940;0.059;1.168;0.049;0.977;0.044;1.003;0.038
2006-02;-0.975;0.221;0.875;0.056;1.097;0.048;0.982;0.044;1.018;0.038
2006-03;-0.909;0.171;1.004;0.056;1.067;0.048;0.984;0.045;1.020;0.039
2006-04;0.663;0.160;0.960;0.055;1.092;0.048;1.024;0.046;1.016;0.039
2006-05;1.402;0.342;1.187;0.055;1.077;0.049;1.025;0.048;1.025;0.039
2006-06;1.928;0.267;1.343;0.056;1.047;0.047;1.032;0.050;1.021;0.039
2006-07;5.055;0.317;1.739;0.063;0.990;0.047;1.014;0.051;1.027;0.041
2006-08;-0.678;0.212;2.123;0.048;0.967;0.048;1.004;0.051;1.034;0.041
2006-09;3.348;0.241;2.275;0.050;0.972;0.049;1.036;0.051;1.053;0.041
2006-10;3.293;0.166;2.618;0.046;0.999;0.049;1.019;0.051;1.050;0.042
2006-11;2.297;0.173;2.671;0.049;1.025;0.050;1.042;0.051;1.053;0.041
2006-12;1.196;0.283;2.635;0.051;1.018;0.051;1.076;0.051;1.061;0.041
2007-01;4.253;0.178;2.198;0.059;1.032;0.050;1.083;0.050;1.067;0.041
2007-02;3.625;0.201;2.226;0.062;1.045;0.050;1.030;0.050;1.066;0.041
2007-03;0.923;0.157;1.885;0.059;1.035;0.049;1.039;0.051;1.068;0.041
2007-04;4.774;0.280;1.586;0.058;1.027;0.047;1.025;0.053;1.070;0.042
2007-05;2.040;0.266;1.391;0.059;1.070;0.045;1.036;0.055;1.076;0.042
2007-06;1.498;0.262;1.282;0.058;1.077;0.044;1.025;0.057;1.088;0.043
2007-07;-0.188;0.246;1.190;0.050;1.003;0.046;1.022;0.057;1.094;0.043
2007-08;-0.343;0.250;1.070;0.058;1.017;0.047;1.032;0.059;1.081;0.044
2007-09;-0.747;0.166;1.019;0.061;1.016;0.049;1.033;0.058;1.074;0.044
2007-10;-0.300;0.143;0.631;0.077;1.015;0.049;1.035;0.060;1.084;0.044
2007-11;-0.035;0.220;0.725;0.068;0.990;0.050;1.022;0.060;1.079;0.044
2007-12;-0.117;0.238;0.667;0.064;0.978;0.053;1.019;0.059;1.077;0.044
2008-01;3.154;0.256;0.746;0.055;1.000;0.053;1.023;0.059;1.087;0.043
2008-02;2.182;0.248;0.826;0.047;1.003;0.054;1.016;0.059;1.070;0.043
2008-03;0.315;0.232;0.791;0.046;0.968;0.054;0.974;0.060;1.063;0.044
2008-04;0.119;0.178;0.776;0.044;0.903;0.053;0.963;0.061;1.077;0.044
2008-05;3.160;0.216;0.859;0.047;0.912;0.052;0.942;0.061;1.078;0.044
2008-06;0.802;0.236;0.779;0.052;0.859;0.053;0.910;0.062;1.084;0.044
2008-07;0.765;0.206;0.350;0.048;0.889;0.053;0.918;0.062;1.104;0.044
2008-08;0.616;0.243;0.156;0.060;0.938;0.053;0.888;0.062;1.110;0.043
2008-09;-1.173;0.124;0.166;0.049;0.987;0.053;0.887;0.062;1.112;0.043
2008-10;-0.474;0.168;0.389;0.048;1.051;0.052;0.924;0.063;1.119;0.043
2008-11;0.956;0.149;0.249;0.053;1.065;0.054;0.910;0.063;1.135;0.043
2008-12;-1.076;0.175;0.238;0.067;1.054;0.056;0.917;0.061;1.141;0.042
2009-01;-1.987;0.226;0.276;0.077;0.953;0.058;0.934;0.061;1.131;0.042
2009-02;-0.151;0.236;0.438;0.080;0.978;0.060;0.949;0.062;1.141;0.042
2009-03;0.433;0.134;0.618;0.084;0.956;0.060;0.967;0.062;1.144;0.042
2009-04;2.793;0.219;0.709;0.079;0.926;0.059;0.978;0.062;1.144;0.042
2009-05;1.488;0.270;0.913;0.073;0.930;0.058;0.979;0.062;1.132;0.043
2009-06;0.672;0.331;0.965;0.078;0.958;0.059;0.976;0.062;1.144;0.043
